run_dir,pred_file,true_file,n,ARI,Purity
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev50_p75drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev50_p75drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev50_p75drop_rep1\labels.csv,256,0.008134,0.554688
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev60_p0drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev60_p0drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev60_p0drop_rep0\labels.csv,256,0.953492,0.988281
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev60_p0drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev60_p0drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev60_p0drop_rep1\labels.csv,256,0.953492,0.988281
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev60_p10drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev60_p10drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev60_p10drop_rep0\labels.csv,256,0.923100,0.980469
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev60_p10drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev60_p10drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev60_p10drop_rep1\labels.csv,256,0.834867,0.957031
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev60_p25drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev60_p25drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev60_p25drop_rep0\labels.csv,256,0.893198,0.972656
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev60_p25drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev60_p25drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev60_p25drop_rep1\labels.csv,256,0.820592,0.953125
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev60_p50drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev60_p50drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev60_p50drop_rep0\labels.csv,256,0.849266,0.960938
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev60_p50drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev60_p50drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev60_p50drop_rep1\labels.csv,256,0.751055,0.933594
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev60_p75drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev60_p75drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev60_p75drop_rep0\labels.csv,256,0.003489,0.542969
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev60_p75drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev60_p75drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev60_p75drop_rep1\labels.csv,256,0.009936,0.558594
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev70_p0drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev70_p0drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev70_p0drop_rep0\labels.csv,256,1.000000,1.000000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev70_p0drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev70_p0drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev70_p0drop_rep1\labels.csv,256,0.271780,0.761719
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev70_p10drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev70_p10drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev70_p10drop_rep0\labels.csv,256,0.984375,0.996094
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev70_p10drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev70_p10drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev70_p10drop_rep1\labels.csv,256,0.255662,0.753906
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev70_p25drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev70_p25drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev70_p25drop_rep0\labels.csv,256,0.984375,0.996094
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev70_p25drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev70_p25drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev70_p25drop_rep1\labels.csv,256,0.169309,0.707031
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev70_p50drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev70_p50drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev70_p50drop_rep0\labels.csv,256,0.878431,0.968750
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev70_p50drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev70_p50drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev70_p50drop_rep1\labels.csv,256,0.231606,0.742188
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev70_p75drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev70_p75drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev70_p75drop_rep0\labels.csv,256,0.231772,0.742188
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev70_p75drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev70_p75drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n128_plev70_p75drop_rep1\labels.csv,256,-0.000828,0.527344
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev30_p0drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev30_p0drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev30_p0drop_rep0\labels.csv,32,-0.025957,0.531250
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev30_p0drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev30_p0drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev30_p0drop_rep1\labels.csv,32,0.004162,0.593750
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev30_p10drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev30_p10drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev30_p10drop_rep0\labels.csv,32,-0.032795,0.500000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev30_p10drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev30_p10drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev30_p10drop_rep1\labels.csv,32,-0.028092,0.531250
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev30_p25drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev30_p25drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev30_p25drop_rep0\labels.csv,32,0.226611,0.750000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev30_p25drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev30_p25drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev30_p25drop_rep1\labels.csv,32,0.031754,0.625000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev30_p50drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev30_p50drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev30_p50drop_rep0\labels.csv,32,0.548152,0.875000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev30_p50drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev30_p50drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev30_p50drop_rep1\labels.csv,32,0.164562,0.718750
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev30_p75drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev30_p75drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev30_p75drop_rep0\labels.csv,32,0.031250,0.625000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev30_p75drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev30_p75drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev30_p75drop_rep1\labels.csv,32,0.112441,0.687500
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev40_p0drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev40_p0drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev40_p0drop_rep0\labels.csv,32,1.000000,1.000000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev40_p0drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev40_p0drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev40_p0drop_rep1\labels.csv,32,0.757939,0.937500
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev40_p10drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev40_p10drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev40_p10drop_rep0\labels.csv,32,0.874886,0.968750
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev40_p10drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev40_p10drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev40_p10drop_rep1\labels.csv,32,0.649239,0.906250
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev40_p25drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev40_p25drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev40_p25drop_rep0\labels.csv,32,0.757939,0.937500
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev40_p25drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev40_p25drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev40_p25drop_rep1\labels.csv,32,0.649239,0.906250
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev40_p50drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev40_p50drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev40_p50drop_rep0\labels.csv,32,0.874886,0.968750
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev40_p50drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev40_p50drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev40_p50drop_rep1\labels.csv,32,0.757939,0.937500
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev40_p75drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev40_p75drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev40_p75drop_rep0\labels.csv,32,0.294447,0.781250
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev40_p75drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev40_p75drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev40_p75drop_rep1\labels.csv,32,0.548152,0.875000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev50_p0drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev50_p0drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev50_p0drop_rep0\labels.csv,32,0.649239,0.906250
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev50_p0drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev50_p0drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev50_p0drop_rep1\labels.csv,32,0.757939,0.937500
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev50_p10drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev50_p10drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev50_p10drop_rep0\labels.csv,32,0.548857,0.875000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev50_p10drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev50_p10drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev50_p10drop_rep1\labels.csv,32,0.649239,0.906250
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev50_p25drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev50_p25drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev50_p25drop_rep0\labels.csv,32,0.456846,0.843750
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev50_p25drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev50_p25drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev50_p25drop_rep1\labels.csv,32,0.649239,0.906250
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev50_p50drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev50_p50drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev50_p50drop_rep0\labels.csv,32,0.548857,0.875000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev50_p50drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev50_p50drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev50_p50drop_rep1\labels.csv,32,0.548857,0.875000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev50_p75drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev50_p75drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev50_p75drop_rep0\labels.csv,32,-0.025957,0.531250
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev50_p75drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev50_p75drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev50_p75drop_rep1\labels.csv,32,0.373250,0.812500
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev60_p0drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev60_p0drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev60_p0drop_rep0\labels.csv,32,0.548857,0.875000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev60_p0drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev60_p0drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev60_p0drop_rep1\labels.csv,32,1.000000,1.000000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev60_p10drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev60_p10drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev60_p10drop_rep0\labels.csv,32,0.455716,0.843750
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev60_p10drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev60_p10drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev60_p10drop_rep1\labels.csv,32,1.000000,1.000000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev60_p25drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev60_p25drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev60_p25drop_rep0\labels.csv,32,0.456846,0.843750
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev60_p25drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev60_p25drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev60_p25drop_rep1\labels.csv,32,0.874886,0.968750
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev60_p50drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev60_p50drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev60_p50drop_rep0\labels.csv,32,0.371622,0.812500
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev60_p50drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev60_p50drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev60_p50drop_rep1\labels.csv,32,0.548152,0.875000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev60_p75drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev60_p75drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev60_p75drop_rep0\labels.csv,32,0.169750,0.718750
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev60_p75drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev60_p75drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev60_p75drop_rep1\labels.csv,32,0.455716,0.843750
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev70_p0drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev70_p0drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev70_p0drop_rep0\labels.csv,32,1.000000,1.000000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev70_p0drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev70_p0drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev70_p0drop_rep1\labels.csv,32,1.000000,1.000000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev70_p10drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev70_p10drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev70_p10drop_rep0\labels.csv,32,0.757812,0.937500
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev70_p10drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev70_p10drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev70_p10drop_rep1\labels.csv,32,1.000000,1.000000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev70_p25drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev70_p25drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev70_p25drop_rep0\labels.csv,32,0.874886,0.968750
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev70_p25drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev70_p25drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev70_p25drop_rep1\labels.csv,32,1.000000,1.000000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev70_p50drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev70_p50drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev70_p50drop_rep0\labels.csv,32,0.067700,0.656250
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev70_p50drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev70_p50drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev70_p50drop_rep1\labels.csv,32,0.649239,0.906250
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev70_p75drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev70_p75drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev70_p75drop_rep0\labels.csv,32,-0.033333,0.500000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev70_p75drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev70_p75drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n16_plev70_p75drop_rep1\labels.csv,32,-0.031185,0.500000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n32_plev30_p0drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n32_plev30_p0drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n32_plev30_p0drop_rep0\labels.csv,64,-0.012096,0.531250
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n32_plev30_p0drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n32_plev30_p0drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n32_plev30_p0drop_rep1\labels.csv,64,-0.012160,0.531250
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n32_plev30_p0drop_rep2,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n32_plev30_p0drop_rep2\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n32_plev30_p0drop_rep2\labels.csv,64,-0.014993,0.515625
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n32_plev30_p10drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n32_plev30_p10drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n32_plev30_p10drop_rep0\labels.csv,64,-0.007055,0.546875
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n32_plev30_p10drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n32_plev30_p10drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n32_plev30_p10drop_rep1\labels.csv,64,-0.015553,0.500000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n32_plev30_p10drop_rep2,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n32_plev30_p10drop_rep2\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n32_plev30_p10drop_rep2\labels.csv,64,-0.016065,0.500000
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n32_plev30_p25drop_rep0,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n32_plev30_p25drop_rep0\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n32_plev30_p25drop_rep0\labels.csv,64,0.019594,0.593750
C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n32_plev30_p25drop_rep1,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n32_plev30_p25drop_rep1\clusters_pred.csv,C:\ARI_Dashboard\Essaie\A_noise_dense\run_k2L40_n32_plev30_p25drop_rep1\labels.csv,64,-0.014993,0.515625
